,Street,City,State,Zipcode,Neighbourhood,Subdivision,Price,Zestimate,Bedroom,Bathroom,Year_Built,Longitude,Latitude,Living_Area(Sqft),Home_Type,Lot_Size(Sqft),HOA_Per_Month,Brokerage,Last_Sold_Price,Zpid,Home_Status,hasHeating,hasCooling,hasFireplace,laundryFeatures,furnished,buildingArea,parking,hasGarage,garageSpaces,hasOpenParking,hasCarport,levels,hasPrivatePool,hasSpa,hasView,frontageType,architecturalStyle,roofType,propertyCondition,isNewConstruction,developmentStatus,hasHomeWarranty,hasElectricOnProperty,greenBuildingVerificationType,hasPetsAllowed,hasRentControl,securityFeatures,Is_New_Home,Is_For_Auction,Is_Bank_Owned,Price_History,Event,Date,Agent_Name,Agent_Phone_No.,Posting_Group_Name,First_Nearby_School_Name,First_Nearby_School_Rating,Second_Nearby_School_Name,Second_Nearby_School_Rating,Third_Nearby_School_Name,Third_Nearby_School_Rating
483,3998 Castro Valley Blvd SPACE 36,Castro Valley,CA,94546,,,100000,210460.0,2.0,2.0,1984.0,-122.06425476074219,37.69364547729492,800.0,MANUFACTURED,1600.0,,,,24911404,FOR_SALE,False,False,False,,False,,1.0,True,1.0,False,False,,False,False,True,,,Other,,False,,False,,,False,False,,False,False,False,100000.0,Price change,2020-08-11,Lisa Benavides,510-409-9696,,Marshall Elementary School,8,Canyon Middle School,7,Castro Valley High School,9
484,3126 Aran Way,Dublin,CA,94568,,,864888,884139.0,3.0,3.0,2015.0,-121.85799407958984,37.70538330078125,1976.0,TOWNHOUSE,,270.0,Town Real Estate,772250.0,2098296519,FOR_SALE,True,True,,In Closet,False,,2.0,True,2.0,False,False,,,False,False,,,Tile,,False,,False,,,False,False,,False,False,False,864888.0,Listed for sale,2020-09-24,Jaya Joshi,925-895-9585,Town Real Estate,Cottonwood Creek,,Dublin High School,9,,
485,2815 Newhall St,Santa Clara,CA,95050,,,850000,862686.0,2.0,2.0,2016.0,-121.956099,37.338681,1267.0,CONDO,1271.0,493.0,"Movoto, Inc",596500.0,243210841,FOR_SALE,True,True,,,False,,,,,False,False,,,,,,,Tile,,False,,False,,,,False,,False,False,False,850000.0,Listed for sale,2020-09-18,Jeffrey Lee,650-241-3070,"Movoto, Inc",Westwood Elementary School,8,Buchser Middle School,5,Santa Clara High School,8
486,1421 Poppy Ln,Hayward,CA,94545,,,829000,856796.0,3.0,3.0,2017.0,-122.116696,37.650427,1625.0,SINGLE_FAMILY,2178.0,229.0,"Alta Realty Group Ca, Inc.",777500.0,241574911,FOR_SALE,True,True,False,,False,,,True,2.0,False,False,,False,False,,,,Tile,,False,,False,,,,False,,False,False,False,829000.0,Listed for sale,2020-09-23,Al Egal Shamash,888-504-5327,"Alta Realty Group Ca, Inc.",Eden Gardens Elementary School,3,Anthony W. Ochoa Middle School,4,Mount Eden High School,6
487,77 Starview Dr,Oakland,CA,94618,,,1150000,1206699.0,3.0,3.0,1995.0,-122.225843,37.852986,1873.0,TOWNHOUSE,1768.0,200.0,Compass,800000.0,24820388,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,True,,,Composition,,False,,False,,,,False,,False,False,False,1150000.0,Listed for sale,2020-09-24,Saraya and Simon Motley,925-444-4300,Compass,Kaiser Elementary School,8,Hillcrest Elementary School,9,Oakland Technical High School,7
488,587 24th Ave,San Francisco,CA,94121,,,1259000,1417042.0,3.0,1.5,1914.0,-122.483809,37.778484,1720.0,SINGLE_FAMILY,2064.0,,Compass SF,246000.0,15093847,FOR_SALE,True,True,True,,False,,,,,False,False,,,,True,,,,,False,,False,,,,False,,False,False,False,1259000.0,Listed for sale,2020-09-18,Jeff salgado,415-738-7000,Compass SF,Argonne Elementary School,8,Presidio Middle School,8,Washington (George) High School,8
489,1 Mandalay Pl UNIT 805,South San Francisco,CA,94080,,,769000,771460.0,1.0,1.0,2004.0,-122.40381622314453,37.66614532470703,810.0,CONDO,44731.0,507.0,Coldwell Banker Realty,768000.0,64593957,FOR_SALE,True,True,,"Washer / Dryer,Inside",False,,0.0,False,0.0,False,False,,,False,True,,,,,False,,False,,,False,False,"Security Building,Secured Garage / Parking",False,False,False,769000.0,Listed for sale,2020-08-28,Tom Huff,650-430-0952,Coldwell Banker Realty,None,None,None,None,None,None
490,114 Visa Ct,Fremont,CA,94538,,,1300000,1332570.0,5.0,3.0,1961.0,-121.97867584228516,37.51913070678711,2076.0,SINGLE_FAMILY,8515.0,,"Timothy Crofton, Inc.",525000.0,25045688,FOR_SALE,True,True,,"In Laundry Room,Gas Dryer Hookup,220 Volt Outlet",False,,2.0,True,2.0,False,False,,,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,1300000.0,Listed for sale,2020-09-22,Timothy Crofton,510-673-0038,"Timothy Crofton, Inc.",Steven Millard Elementary School,7,G. M. Walters Junior High School,7,John F. Kennedy High School,7
491,725 Keats Ave,South San Francisco,CA,94080,,,1098000,1098955.0,3.0,1.0,1953.0,-122.455061,37.660772,1240.0,SINGLE_FAMILY,4499.0,,Stevensen & Neal Realtors,,15479508,FOR_SALE,True,,True,,False,,,,,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,1098000.0,Listed for sale,2020-09-21,Mary O'Neill,408-370-1020,Stevensen & Neal Realtors,Buri Buri Elementary School,6,Alta Loma Middle School,5,El Camino High School,7
492,2132 Regent Way,Castro Valley,CA,94546,,,1450000,1565895.0,0.0,,1955.0,-122.097394,37.692224,2711.0,MULTI_FAMILY,9888.0,,Re/Max Accord,900000.0,24905176,FOR_SALE,,,False,,False,,,,,False,False,,False,False,,,,,,False,,False,,,,False,,False,False,False,1450000.0,Listed for sale,2020-09-12,Bob Baptiste,925-847-8900,Re/Max Accord,Stanton Elementary School,6,Canyon Middle School,7,Castro Valley High School,9
493,5559 Kales Ave,Oakland,CA,94618,,,1000000,974077.0,2.0,2.0,1921.0,-122.248115,37.842005,1399.0,SINGLE_FAMILY,2273.0,,THE GRUBB COMPANY,825000.0,24810374,FOR_SALE,True,True,True,Gas Dryer Hookup,False,,,,,False,False,,False,False,True,,,Other,Existing,False,,False,,,,False,,False,False,False,1000000.0,Listed for sale,2020-09-24,Steve Michaelides,510-339-0400,THE GRUBB COMPANY,Chabot Elementary School,9,Claremont Middle School,6,Oakland Technical High School,7
494,4166 Chaparral Pl,Castro Valley,CA,94552,,,925000,1015704.0,3.0,2.0,1967.0,-122.04922,37.696144,2066.0,SINGLE_FAMILY,9975.0,,Compass,,24915546,PENDING,True,True,,,False,,,,,False,False,,,,True,,,,,False,,False,,,,False,,False,False,False,925000.0,Pending sale,2020-09-25,Ernesto Baglieri,415-814-6690,Compass,Independent Elementary School,8,Canyon Middle School,7,Castro Valley High School,9
495,21868 Oakview Ln,Cupertino,CA,95014,,,4295000,4183889.0,5.0,6.0,2020.0,-122.057182,37.323881,4056.0,SINGLE_FAMILY,9988.0,,U16818 Financial Services,2350000.0,19625755,FOR_SALE,True,True,True,,False,,,True,4.0,False,False,,False,False,,,,Tile,,False,,False,,,,False,,False,False,False,4295000.0,Price change,2020-08-13,Tracy Hsu,408-464-5030,U16818 Financial Services,Stevens Creek Elementary School,9,John F. Kennedy Middle School,9,Monta Vista High School,10
496,62 Tweed Ln,Danville,CA,94526,,,799000,799006.0,2.0,2.0,1977.0,-121.979825,37.813086,1524.0,TOWNHOUSE,2495.0,510.0,Golden Gate Sotheby's Int'l Re,455000.0,18454508,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,True,,,,,Composition,,False,,False,,,,False,,False,False,False,799000.0,Price change,2020-09-17,Lauren Holloway,925-838-9700,Golden Gate Sotheby's Int'l Re,Vista Grande Elementary School,8,Los Cerros Middle School,9,Monte Vista High School,10
497,22253 N 6th St LOT 6,Castro Valley,CA,94546,,,850000,881616.0,3.0,3.0,2020.0,-122.07478332519531,37.68336868286133,1752.0,TOWNHOUSE,3497.0,256.0,K&K Homes Realty,,2077840933,FOR_SALE,True,True,True,Inside,False,,0.0,False,0.0,False,False,,,False,False,,,Tile,,False,,False,,,False,False,Fire System - Sprinkler,False,False,False,850000.0,Listed for sale,2020-09-15,Tessie Figueroa,408-375-2713,K&K Homes Realty,Strobridge Elementary School,1,Bret Harte Middle School,3,Hayward High School,4
498,2863 S Bascom Ave APT 808,Campbell,CA,95008,,Cedar Terrace Condominiums,599000,603718.0,2.0,2.0,1984.0,-121.938723,37.270753,841.0,CONDO,902.0,445.0,Compass,435000.0,19671015,FOR_SALE,True,True,True,,False,,,,,False,False,,True,True,,,,Composition,,False,,False,,,,False,,False,False,False,599000.0,Listed for sale,2020-09-23,Mueller Zanger Group,408-883-0588,Compass,Farnham Charter School,6,Price Charter Middle School,8,Branham High School,8
499,19882 Portal Plz,Cupertino,CA,95014,,,1100000,1087709.0,2.0,3.0,1982.0,-122.020563,37.322317,1166.0,TOWNHOUSE,710.0,539.0,Keller Williams Realty-Silicon Valley,561000.0,19640336,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,True,,,,,Tile,,False,,False,,,,False,,False,False,False,1100000.0,Price change,2020-09-12,Coco Tan,408-626-9800,Keller Williams Realty-Silicon Valley,C. B. Eaton Elementary School,9,Sam H. Lawson Middle School,8,Cupertino High School,9
500,1464 Edsel Dr,Milpitas,CA,95035,,,950000,990930.0,3.0,2.0,1956.0,-121.87837,37.430133,995.0,SINGLE_FAMILY,6290.0,,Compass,585000.0,19480881,FOR_SALE,True,True,False,,False,,,True,1.0,False,False,,True,False,,,,Composition,,False,,False,,,,False,,False,False,False,950000.0,Price change,2020-09-03,Cyrus Yazdani,408-754-1500,Compass,Alexander Rose Elementary School,6,Rancho Milpitas Middle School,7,Milpitas High School,10
501,5123 Jensen Rd,Castro Valley,CA,94552,,,399990,,,0.0,,-122.04573822021484,37.698326110839844,,LOT,11521.0,,YOU & YU ASSOCIATES,,2079458326,FOR_SALE,True,False,,,False,,0.0,False,0.0,False,False,,,False,True,,,,,False,"Approved Bldg Plan,Other - Call List Agent",False,,,False,False,,False,False,False,399990.0,Listed for sale,2020-05-23,Renee Yu,510-908-3273,YOU & YU ASSOCIATES,Independent Elementary School,8,Canyon Middle School,7,Castro Valley High School,9
502,49002 Cinnamon Fern Cmn UNIT 312,Fremont,CA,94539,,Warm Springs Village,430647,436395.0,3.0,2.0,2009.0,-121.914621,37.461525,1382.0,CONDO,,385.0,Legacy Real Estate & Assoc.,323000.0,94687035,FOR_SALE,True,True,,,False,,,True,1.0,False,False,,,,,,,,,False,,False,,,,False,,False,False,False,430647.0,Listed for sale,2020-09-14,Srinivasa Myneni,510-744-3500,Legacy Real Estate & Assoc.,James Leitch Elementary School,10,John M. Horner Junior High School,8,Irvington High School,9
503,1337 California Dr,Burlingame,CA,94010,,,2375000,2313718.0,4.0,3.0,1927.0,-122.36827087402344,37.589256286621094,2540.0,SINGLE_FAMILY,4477.0,,Foothill Estates,183500.0,15513264,FOR_SALE,True,True,True,"Upper Floor,Washer / Dryer,Gas Hookup,Inside,Electricity Hookup (220V)",False,,0.0,False,0.0,False,False,,,False,False,,,Other,,False,,False,,,False,False,,False,False,False,2375000.0,Back on market,2020-08-20,Lily Bui,510-673-3924,Foothill Estates,Lincoln Elementary School,9,Burlingame Intermediate School,8,Burlingame High School,10
504,285 The Uplands,Berkeley,CA,94705,,,2545000,2695020.0,3.0,4.0,1939.0,-122.239182,37.85442,3265.0,SINGLE_FAMILY,11857.0,,THE GRUBB CO. INC.,1365000.0,24850237,FOR_SALE,True,True,True,In Basement,False,,,True,1.0,False,False,,,,True,,,Other,Existing,False,,False,,,,False,,False,False,False,2545000.0,Price change,2020-09-21,Faye Keogh,510-652-2133,THE GRUBB CO. INC.,Malcolm X Elementary School,6,Willard Middle School,9,Berkeley High School,8
505,25 Hartford St,San Francisco,CA,94114,,,2595000,2555870.0,3.0,2.5,1901.0,-122.4336929321289,37.762142181396484,1935.0,SINGLE_FAMILY,3123.0,,Compass,2515000.0,15144359,FOR_SALE,False,False,True,,False,,0.0,False,0.0,False,False,,,False,False,,,,,False,,False,,,False,False,,False,False,False,2595000.0,Listed for sale,2020-09-22,Jessica Branson,415-341-7177,Compass,Sanchez Elementary School,1,Everett Middle School,3,Mission High School,1
506,804 Byron Dr,South San Francisco,CA,94080,,,855000,917405.0,3.0,1.0,1953.0,-122.453262,37.661977,1000.0,SINGLE_FAMILY,5248.0,,California Realty,,15479539,FOR_SALE,True,True,True,,False,,,,,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,855000.0,Price change,2020-09-09,Steve Karp,650-348-3055,California Realty,Buri Buri Elementary School,6,Alta Loma Middle School,5,El Camino High School,7
507,4009 San Ysidro Way,San Jose,CA,95111,,,749000,775537.0,4.0,3.0,1959.0,-121.83089447021484,37.2806282043457,1513.0,SINGLE_FAMILY,5157.0,,Century 21 Real Estate Alliance,,19733125,FOR_SALE,True,True,True,"In Utility Room,Outside",False,,0.0,False,0.0,False,False,,,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,749000.0,Listed for sale,2020-09-22,Violeta Perez,408-483-0522,Century 21 Real Estate Alliance,Los Arboles Elementary School,2,Daniel Lairon Elementary School,3,Andrew P. Hill High School,5
508,30 Lorton Ave APT 201,Burlingame,CA,94010,,,1098888,1084518.0,2.0,2.0,1986.0,-122.34251403808594,37.576316833496094,1262.0,CONDO,14899.0,660.0,Kinetic Real Estate,0.0,15632790,FOR_SALE,True,True,True,"Washer / Dryer,Inside,In Utility Room",False,,2.0,True,2.0,False,False,,,False,False,,,,,False,,False,,,False,False,,False,False,False,1098888.0,Price change,2020-09-08,Kevin Cruz,415-825-2234,Kinetic Real Estate,Washington Elementary School,7,Burlingame Intermediate School,8,Burlingame High School,10
509,45 Venus St,San Francisco,CA,94124,,,998000,1028079.0,3.0,2.0,1944.0,-122.39666748046875,37.73176193237305,1449.0,SINGLE_FAMILY,2421.0,,Keller Williams San Francisco,640000.0,15157544,FOR_SALE,False,False,,,False,,0.0,False,0.0,False,False,,,False,True,,,Other,,False,,False,,,False,False,,False,False,False,998000.0,Listed for sale,2020-09-19,Jennifer Rosdail,415-269-4663,Keller Williams San Francisco,Drew (Charles) College Preparatory Academy,1,Brown Jr. (Willie L) Middle,1,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.",9
510,1647 Laurelwood Dr,San Jose,CA,95125,,,2148888,2289392.0,4.0,2.0,1957.0,-121.907155,37.284579,2137.0,SINGLE_FAMILY,10524.0,,Real Estate Experts,1514000.0,19692626,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,False,False,,,,Shake/Shingle,,False,,False,,,,False,,False,False,False,2148888.0,Listed for sale,2020-09-24,Brett Jennings,408-427-9220,Real Estate Experts,Booksin Elementary School,8,Willow Glen Middle School,5,Willow Glen High School,7
511,1016 Crestwood Dr,South San Francisco,CA,94080,,,1149000,1153886.0,4.0,2.0,1954.0,-122.43123,37.664443,1471.0,SINGLE_FAMILY,4499.0,,Rogers & Associates,712000.0,15482906,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,False,False,True,,,Composition,,False,,False,,,,False,,False,False,False,1149000.0,Listed for sale,2020-09-18,Matthew Rogers,650-207-8842,Rogers & Associates,Sunshine Gardens Elementary School,4,Parkway Heights Middle School,4,El Camino High School,7
512,1311 Wayne Way,San Mateo,CA,94403,,,1299000,1302831.0,2.0,3.0,2003.0,-122.303898,37.541331,1540.0,TOWNHOUSE,31685.0,272.0,JLEE Realty,885000.0,63132162,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,,,,,,False,,False,,,,False,,False,False,False,1299000.0,Listed for sale,2020-09-23,Juliana Lee /Broker/ MBA,650-460-3800,JLEE Realty,Beresford Elementary School,5,Abbott Middle School,5,Hillsdale High School,8
513,21098 White Fir Ct,Cupertino,CA,95014,,,1098000,1097097.0,3.0,2.0,1971.0,-122.04335,37.31345,1003.0,TOWNHOUSE,435.0,317.0,DPL Real Estate,323000.0,19634689,FOR_SALE,True,True,,,False,,,,,False,False,,True,,,,,Composition,,False,,False,,,,False,,False,False,False,1098000.0,Price change,2020-09-24,David Lillo,408-621-5649,DPL Real Estate,Abraham Lincoln Elementary School,9,John F. Kennedy Middle School,9,Monta Vista High School,10
514,340 Moretti Ln,Milpitas,CA,95035,,,1100000,1128462.0,3.0,3.0,1986.0,-121.88859558105469,37.439823150634766,1522.0,SINGLE_FAMILY,3484.0,100.0,Bayview Realty & Financial,675000.0,19477447,FOR_SALE,True,True,True,"In Garage,Electricity Hookup (220V)",False,,2.0,True,2.0,False,False,,,False,False,,,Tile,,False,,False,,,False,False,,False,False,False,1100000.0,Listed for sale,2020-09-17,Michael Hsieh,408-890-6366,Bayview Realty & Financial,William Burnett Elementary School,7,Rancho Milpitas Middle School,7,Milpitas High School,10
515,1293 Sunnyhills Rd,Oakland,CA,94610,,,1789000,2201844.0,5.0,4.0,1954.0,-122.22282409667969,37.81260299682617,2927.0,SINGLE_FAMILY,7522.0,,CUSH REAL ESTATE,1925000.0,24747664,FOR_SALE,True,True,True,In Garage,False,,2.0,True,2.0,False,False,,False,False,False,,Traditional,Other,Existing,False,,False,,,False,False,,False,False,False,1789000.0,Listed for sale,2020-09-21,David Higgins,510-390-6929,CUSH REAL ESTATE,Crocker Highlands Elementary School,9,Edna Brewer Middle School,6,Oakland High School,2
516,1556 Hillsdale Ave,San Jose,CA,95118,,,1098000,1264842.0,4.0,2.0,1961.0,-121.898924,37.269117,1640.0,SINGLE_FAMILY,6534.0,,Bayview Residential Brokerage,775000.0,19694743,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,True,,,Composition,,False,,False,,,,False,,False,False,False,1098000.0,Listed for sale,2020-09-23,Asmaa Egal-Wallace,408-298-2591,Bayview Residential Brokerage,Reed Elementary School,7,John Muir Middle School,5,Pioneer High School,8
517,173 Saratoga Ave,Santa Clara,CA,95050,,,1199000,1225350.0,3.0,3.0,1981.0,-121.96525573730469,37.3276252746582,1855.0,TOWNHOUSE,2077.0,350.0,Redfin,586500.0,19608428,FOR_SALE,True,True,True,"Washer / Dryer,Inside",False,,2.0,True,2.0,False,False,,True,True,True,,,Composition,,False,,False,,,False,False,"Security Alarm,Secured Garage / Parking",False,False,False,1199000.0,Listed for sale,2020-09-17,Michelle Huerta,408-239-0838,Redfin,Lynhaven Elementary School,5,Monroe Middle School,4,Del Mar High School,6
518,5427 Jensen Rd,Castro valley,CA,94552,,,2500000,,3.0,0.0,1993.0,-122.04196166992188,37.70150375366211,7790.0,LOT,318859.0,,,,116150685,FOR_SALE,False,False,,,False,,0.0,False,0.0,False,False,,,False,True,,,,,False,,False,,,False,False,,False,False,False,2500000.0,Listed for sale,2019-04-23,Melissa Pederson,925-858-1984,,Independent Elementary School,8,Canyon Middle School,7,Castro Valley High School,9
519,257 Surrey St,San Francisco,CA,94131,,,1795000,2102207.0,4.0,2.5,1900.0,-122.436127,37.73566,2359.0,SINGLE_FAMILY,2500.0,,Compass,1267500.0,15185204,FOR_SALE,True,True,True,,False,,,,,False,False,,,,True,,,,,False,,False,,,,False,,False,False,False,1795000.0,Listed for sale,2020-09-24,Judson Gregory,415-824-1100,Compass,Glen Park Elementary School,3,San Francisco Community Alternative School,3,Balboa High School,6
520,519 Honey Lake Ct,Danville,CA,94506,,,1350000,1351017.0,4.0,3.0,1991.0,-121.898602,37.804672,3278.0,SINGLE_FAMILY,8001.0,95.0,Realty One Group AMR,489000.0,18461480,FOR_SALE,True,True,True,,False,,,True,3.0,False,False,,True,,True,,,Tile,,False,,False,,,,False,,False,False,False,1350000.0,Listed for sale,2020-09-09,Raj Verma,510-651-7111,Realty One Group AMR,Tassajara Hills Elementary School,9,Diablo Vista Middle School,10,Monte Vista High School,10
521,8055 Mountain View Dr APT H,Pleasanton,CA,94588,,,619900,643591.0,3.0,2.0,1991.0,-121.94895,37.69651,1257.0,CONDO,,564.0,Coldwell Banker Realty,344000.0,25069088,FOR_SALE,True,True,True,,False,,,True,1.0,False,False,,True,,True,,,Composition,,False,,False,,,,False,,False,False,False,619900.0,Price change,2020-09-22,Terri Maxoutopoulis,925-847-2200,Coldwell Banker Realty,Lydiksen Elementary School,7,Thomas S. Hart Middle School,9,Foothill High School,10
522,1229 Paloma Ave,Burlingame,CA,94010,,,2098000,2161727.0,4.0,3.0,1924.0,-122.36645,37.586031,1960.0,SINGLE_FAMILY,5998.0,,Meraki Real Estate,1300000.0,15513450,FOR_SALE,True,True,,,False,,,True,1.0,False,False,,,,,,,Tile,,False,,False,,,,False,,False,False,False,2098000.0,Price change,2020-09-21,Rica Ruiz,650-437-5085,Meraki Real Estate,Lincoln Elementary School,9,Burlingame Intermediate School,8,Burlingame High School,10
523,2256 Carbondale Way,Dublin,CA,94568,,,969900,974626.0,4.0,4.0,2015.0,-121.84558868408203,37.710182189941406,2428.0,TOWNHOUSE,,305.0,Intero Real Estate Services,865000.0,241573160,FOR_SALE,True,True,,"In Laundry Room,Hookups Only",False,,2.0,True,2.0,False,False,,,False,True,,,Other,,False,,False,,,False,False,,False,False,False,969900.0,Listed for sale,2020-09-17,"Kim Deol, Top Producer Nationwide",510-760-0970,Intero Real Estate Services,Cottonwood Creek,,Dublin High School,9,,
524,621 Kiely Blvd,Santa Clara,CA,95051,,,1423769,1423769.0,4.0,3.0,1955.0,-121.97359466552734,37.33367156982422,1649.0,SINGLE_FAMILY,7191.0,,,220000.0,19600226,OTHER,True,True,True,In Garage,False,,2.0,True,2.0,False,False,,,False,False,,,Composition,,,,False,,,False,False,,False,False,False,1349999.0,Listing removed,2020-09-25,,,,Sutter Elementary School,7,Buchser Middle School,5,Santa Clara High School,8
525,1501 Bryant St,Palo Alto,CA,94301,Old Palo Alto,,18500000,18321840.0,5.0,8.0,2018.0,-122.148736,37.438133,6024.0,SINGLE_FAMILY,12823.0,,Golden Gate Sotheby's International Realty,5999750.0,19496515,FOR_SALE,True,True,True,,False,,,True,1.0,False,False,,True,,,,,,,False,,False,,,,False,,False,False,False,18500000.0,Listed for sale,2020-08-17,Cecily Zhang,650-644-3474,Golden Gate Sotheby's International Realty,Walter Hays Elementary School,8,David Starr Jordan Middle School,8,Palo Alto High School,9
